latitude,longitude,name,names,created_at,updated_at,distance,id
30.240887,-97.447853,Old Austin Trl,"Old Austin Trl,CR-416",Mon Jul 16 2018 12:40:09 GMT-0500 (CDT),Mon Jul 16 2018 12:40:09 GMT-0500 (CDT),6.615765853700589,1002
30.087967,-97.263367,Pine Shadows Ln,Pine Shadows Ln,Mon Jul 16 2018 12:40:10 GMT-0500 (CDT),Mon Jul 16 2018 12:40:10 GMT-0500 (CDT),7.388059898065293,1003
30.082396,-97.260963,Lakeside Dr,Lakeside Dr,Mon Jul 16 2018 12:40:10 GMT-0500 (CDT),Mon Jul 16 2018 12:40:10 GMT-0500 (CDT),2.6102950966556433,1004
30.163534,-97.232414,Cattlemens Dr,Cattlemens Dr,Mon Jul 16 2018 12:40:11 GMT-0500 (CDT),Mon Jul 16 2018 12:40:11 GMT-0500 (CDT),0.21110321203240215,1005
30.099625,-97.278473,Aloha Ln,Aloha Ln,Mon Jul 16 2018 12:40:11 GMT-0500 (CDT),Mon Jul 16 2018 12:40:11 GMT-0500 (CDT),0.39341305447484354,1006
30.079685,-97.276222,Kahalulu Dr,Kahalulu Dr,Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),0.607165954338492,1007
30.079685,-97.276222,Nakalele Ln,Nakalele Ln,Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),35.67417327193193,1008
30.090881,-97.282806,Upolu Ct,Upolu Ct,Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),3.4807741333706725,1009
30.090881,-97.282806,Makaha Dr,Makaha Dr,Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),20.698296713745677,1010
30.090881,-97.282806,Olai Dr,Olai Dr,Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),Mon Jul 16 2018 12:40:12 GMT-0500 (CDT),36.805282175446564,1011
30.083399,-97.292572,Koae Ct,Koae Ct,Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),1.903445922040138,1012
30.083399,-97.292572,Papawai Dr,Papawai Dr,Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),20.313430697251942,1013
30.087898,-97.280731,Alele Dr,Alele Dr,Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),1.746743656260568,1014
30.087898,-97.280731,Pahalawe Dr,"Pahalawe Dr,Pahalawe Ln",Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),28.454149347375335,1015
30.087898,-97.280731,Pahalawe Ln,Pahalawe Ln,Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),Mon Jul 16 2018 12:40:13 GMT-0500 (CDT),32.613852825057094,1016
30.088188,-97.281349,Pahalawe Ln,Pahalawe Ln,Mon Jul 16 2018 12:40:14 GMT-0500 (CDT),Mon Jul 16 2018 12:40:14 GMT-0500 (CDT),4.004870304552256,1017
30.092957,-97.28418,Keamuku Ct,Keamuku Ct,Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),0.23307624131961238,1018
30.092957,-97.28418,Ewa Ct,Ewa Ct,Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),20.052401803027358,1019
30.095243,-97.279228,Honopu Dr,Honopu Dr,Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),2.1531613223478923,1020
30.095243,-97.279228,Mahalo Ct,Mahalo Ct,Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),Mon Jul 16 2018 12:40:15 GMT-0500 (CDT),35.20223571394385,1021
30.093979,-97.257881,Forest Ln,Forest Ln,Mon Jul 16 2018 12:40:16 GMT-0500 (CDT),Mon Jul 16 2018 12:40:16 GMT-0500 (CDT),0.5447804493974517,1022
30.09848,-97.260101,Pine Hill Loop,"Pine Hill Loop,CR-181",Mon Jul 16 2018 12:40:16 GMT-0500 (CDT),Mon Jul 16 2018 12:40:16 GMT-0500 (CDT),2.5645303777248887,1023
30.144388,-97.252975,Lisa Ln,Lisa Ln,Mon Jul 16 2018 12:40:17 GMT-0500 (CDT),Mon Jul 16 2018 12:40:17 GMT-0500 (CDT),0.16699510659720038,1024
30.174446,-97.260147,FM 1441,FM 1441,Mon Jul 16 2018 12:40:17 GMT-0500 (CDT),Mon Jul 16 2018 12:40:17 GMT-0500 (CDT),0.34681460109178347,1025
30.094656,-97.211525,Park Rd 1-C,Park Rd 1-C,Mon Jul 16 2018 12:40:18 GMT-0500 (CDT),Mon Jul 16 2018 12:40:18 GMT-0500 (CDT),2.4843684832551767,1026
30.082581,-97.327705,Riverside Dr,Riverside Dr,Mon Jul 16 2018 12:40:18 GMT-0500 (CDT),Mon Jul 16 2018 12:40:18 GMT-0500 (CDT),0.09655022990164303,1027
30.086445,-97.270645,W Kaanapali Ln,W Kaanapali Ln,Mon Jul 16 2018 12:40:19 GMT-0500 (CDT),Mon Jul 16 2018 12:40:19 GMT-0500 (CDT),2.066284207624056,1028
30.086445,-97.270645,Tall Forest Dr,Tall Forest Dr,Mon Jul 16 2018 12:40:19 GMT-0500 (CDT),Mon Jul 16 2018 12:40:19 GMT-0500 (CDT),25.63930725163171,1029
30.156507,-97.336166,Sayers Rd,"Sayers Rd,CR-157",Mon Jul 16 2018 12:40:19 GMT-0500 (CDT),Mon Jul 16 2018 12:40:19 GMT-0500 (CDT),0.8998277458406705,1030
30.168179,-97.348183,Sayers Rd,"Sayers Rd,CR-157",Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),12.338737931744305,1031
30.076395,-97.312096,Riverside Dr,Riverside Dr,Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),4.411351768305376,1032
30.076395,-97.312096,Kaala,Kaala,Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),40.43095996090932,1033
30.076395,-97.312096,Kaala Dr,Kaala Dr,Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),Mon Jul 16 2018 12:40:20 GMT-0500 (CDT),40.52095388183756,1034
29.964888,-97.145363,Joe Cole Ln,Joe Cole Ln,Mon Jul 16 2018 12:40:21 GMT-0500 (CDT),Mon Jul 16 2018 12:40:21 GMT-0500 (CDT),1.054746090857538,1035
30.111088,-97.584259,Mesa Dr,"Mesa Dr,FM 2430",Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),16.35192374020192,1036
30.111088,-97.584259,The Ranch Rd,"The Ranch Rd,CR-414",Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),26.776945054984,1037
30.111088,-97.584259,Jacobson Rd,"Jacobson Rd,CR-255",Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),27.406468822766918,1038
30.352276,-97.411942,US-290 W,US-290 W,Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),2.119839553485916,1039
30.352276,-97.411942,County Line Rd,County Line Rd,Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),4.5494611929536335,1040
30.352276,-97.411942,US-290 E,US-290 E,Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),Mon Jul 16 2018 12:40:22 GMT-0500 (CDT),32.76507064869725,1041
30.346672,-97.368919,E Austin St,E Austin St,Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),1.092352088377447,1042
30.346672,-97.368919,,,Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),1.9176082324495005,1043
30.109261,-97.249626,Park Rd 1-C,Park Rd 1-C,Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),2.7699537252454607,1044
30.109261,-97.249626,Harmon Rd,"Harmon Rd,CR-180",Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),Mon Jul 16 2018 12:40:23 GMT-0500 (CDT),21.86485938535573,1045
30.1129,-97.26786,Park Rd 1-A,Park Rd 1-A,Mon Jul 16 2018 12:40:24 GMT-0500 (CDT),Mon Jul 16 2018 12:40:24 GMT-0500 (CDT),4.023014964547349,1046
30.049189,-97.162743,Park Rd 1-C,Park Rd 1-C,Mon Jul 16 2018 12:40:24 GMT-0500 (CDT),Mon Jul 16 2018 12:40:24 GMT-0500 (CDT),12.400366405492225,1047
30.049189,-97.162743,Park Rd 1e,Park Rd 1e,Mon Jul 16 2018 12:40:24 GMT-0500 (CDT),Mon Jul 16 2018 12:40:24 GMT-0500 (CDT),25.293161845713882,1048
30.109131,-97.283119,Park Rd 1-A,Park Rd 1-A,Mon Jul 16 2018 12:40:25 GMT-0500 (CDT),Mon Jul 16 2018 12:40:25 GMT-0500 (CDT),0.08965061311373698,1049
30.109131,-97.283119,Park Rd 1,Park Rd 1,Mon Jul 16 2018 12:40:25 GMT-0500 (CDT),Mon Jul 16 2018 12:40:25 GMT-0500 (CDT),27.764074755289368,1050
30.027033,-97.584282,Old San Antonio Rd,"Old San Antonio Rd,CR-250",Mon Jul 16 2018 12:40:25 GMT-0500 (CDT),Mon Jul 16 2018 12:40:25 GMT-0500 (CDT),2.552138195938681,1051
29.959169,-97.159309,Mark Young Rd,Mark Young Rd,Mon Jul 16 2018 12:40:26 GMT-0500 (CDT),Mon Jul 16 2018 12:40:26 GMT-0500 (CDT),5.965678331461593,1052
29.9527,-97.159142,Mark Young Rd,Mark Young Rd,Mon Jul 16 2018 12:40:26 GMT-0500 (CDT),Mon Jul 16 2018 12:40:26 GMT-0500 (CDT),0.7443369932719625,1053
29.948175,-97.159027,Mark Young Rd,Mark Young Rd,Mon Jul 16 2018 12:40:27 GMT-0500 (CDT),Mon Jul 16 2018 12:40:27 GMT-0500 (CDT),0.3883495494964261,1054
29.984707,-97.422379,FM 535,FM 535,Mon Jul 16 2018 12:40:27 GMT-0500 (CDT),Mon Jul 16 2018 12:40:27 GMT-0500 (CDT),5.581481733151207,1055
30.000147,-97.152786,Martin Luther King Dr,"Martin Luther King Dr,SE Martin Luther King Blvd",Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),0.8756967796824829,1056
30.000147,-97.152786,Eagleston St,Eagleston St,Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),12.972831487428913,1057
30.052687,-97.250786,Crafts Prairie Rd,"Crafts Prairie Rd,CR-192",Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),1.4802037851877619,1058
30.052687,-97.250786,Mesa Pinto Dr,Mesa Pinto Dr,Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),Mon Jul 16 2018 12:40:28 GMT-0500 (CDT),12.067760342201382,1059
29.989796,-97.527908,FM 672,FM 672,Mon Jul 16 2018 12:40:29 GMT-0500 (CDT),Mon Jul 16 2018 12:40:29 GMT-0500 (CDT),1.4065870363787067,1060
29.976933,-97.539192,FM 672,FM 672,Mon Jul 16 2018 12:40:29 GMT-0500 (CDT),Mon Jul 16 2018 12:40:29 GMT-0500 (CDT),1.7447185248664678,1061
30.247625,-97.422241,FM 1704,FM 1704,Mon Jul 16 2018 12:40:30 GMT-0500 (CDT),Mon Jul 16 2018 12:40:30 GMT-0500 (CDT),1.3598270956825158,1062
30.060041,-97.191025,Powell Rd,Powell Rd,Mon Jul 16 2018 12:40:31 GMT-0500 (CDT),Mon Jul 16 2018 12:40:31 GMT-0500 (CDT),0.3720279639792632,1063
30.044922,-97.086548,Big Bow,Big Bow,Mon Jul 16 2018 12:40:31 GMT-0500 (CDT),Mon Jul 16 2018 12:40:31 GMT-0500 (CDT),0.3613608668661791,1064
30.071442,-97.08223,Circle Rd,"Circle Rd,CR-411",Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),1.1245792219392563,1065
30.217712,-97.114967,Stockade Ranch Rd,"Stockade Ranch Rd,CR-143",Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),2.6120218876844787,1066
30.217712,-97.114967,,,Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),4.865689917633667,1067
30.217712,-97.114967,SH-21,SH-21,Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),Mon Jul 16 2018 12:40:32 GMT-0500 (CDT),33.79172986171142,1068
30.012465,-97.415581,Lehman Ln,"Lehman Ln,CR-233",Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),1.4037519749486307,1069
30.012465,-97.415581,Humble Ln,"Humble Ln,CR-232",Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),2.1000759158044144,1070
30.007839,-97.406937,Humble Ln,"Humble Ln,CR-232",Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),1.2615304831564753,1071
30.007839,-97.406937,Lower Red Rock Rd,"Lower Red Rock Rd,CR-108,Cedar Creek Farms Rd",Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),Mon Jul 16 2018 12:40:33 GMT-0500 (CDT),1.6794886984992732,1072
30.104044,-97.550423,Post Oak Trl,Post Oak Trl,Mon Jul 16 2018 12:40:34 GMT-0500 (CDT),Mon Jul 16 2018 12:40:34 GMT-0500 (CDT),4.272834788349491,1073
30.104044,-97.550423,Elm Forest Loop,"Elm Forest Loop,CR-256",Mon Jul 16 2018 12:40:34 GMT-0500 (CDT),Mon Jul 16 2018 12:40:34 GMT-0500 (CDT),21.722277109327358,1074
30.015539,-97.537231,Turkey Ridge Rd,Turkey Ridge Rd,Mon Jul 16 2018 12:40:34 GMT-0500 (CDT),Mon Jul 16 2018 12:40:34 GMT-0500 (CDT),7.9792885165556955,1075
30.093203,-97.597824,FM 812,FM 812,Mon Jul 16 2018 12:40:35 GMT-0500 (CDT),Mon Jul 16 2018 12:40:35 GMT-0500 (CDT),2.0898577909300395,1076
30.093203,-97.597824,Cam del Sol,Cam del Sol,Mon Jul 16 2018 12:40:35 GMT-0500 (CDT),Mon Jul 16 2018 12:40:35 GMT-0500 (CDT),6.235093037184326,1077
30.070633,-97.231033,Ponderosa Rd,"Ponderosa Rd,CR-193",Mon Jul 16 2018 12:40:36 GMT-0500 (CDT),Mon Jul 16 2018 12:40:36 GMT-0500 (CDT),2.27731144722491,1078
30.047083,-97.23764,Brody Ln,Brody Ln,Mon Jul 16 2018 12:40:36 GMT-0500 (CDT),Mon Jul 16 2018 12:40:36 GMT-0500 (CDT),6.915598596001393,1079
30.286285,-97.379517,Arbuckle Rd,"Arbuckle Rd,CR-54",Mon Jul 16 2018 12:40:37 GMT-0500 (CDT),Mon Jul 16 2018 12:40:37 GMT-0500 (CDT),2.6848049238623948,1080
30.002733,-97.148468,NE 2nd St,NE 2nd St,Mon Jul 16 2018 12:40:37 GMT-0500 (CDT),Mon Jul 16 2018 12:40:37 GMT-0500 (CDT),2.731980541052543,1081
30.002733,-97.148468,Whitehead St,Whitehead St,Mon Jul 16 2018 12:40:37 GMT-0500 (CDT),Mon Jul 16 2018 12:40:37 GMT-0500 (CDT),3.840816081111694,1082
30.001461,-97.147995,NE 1st St,NE 1st St,Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),0.05893071846423064,1083
30.001461,-97.147995,Miller St,Miller St,Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),3.182112552130991,1084
30.001461,-97.147995,Marburger St,Marburger St,Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),3.197632188106198,1085
30.006235,-97.147057,NE 6th St,NE 6th St,Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),Mon Jul 16 2018 12:40:38 GMT-0500 (CDT),1.6814763273071958,1086
30.001434,-97.13916,Faulkner Rd,Faulkner Rd,Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),0.9665709288427929,1087
30.001434,-97.13916,Oak Meadows Drive,Oak Meadows Drive,Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),3.8796881851438454,1088
30.12224,-97.43293,FM 1209,FM 1209,Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),0.19487907545428643,1089
30.12224,-97.43293,SH-71 E,SH-71 E,Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),1.492102920873099,1090
30.12224,-97.43293,SH-71 W,SH-71 W,Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),Mon Jul 16 2018 12:40:39 GMT-0500 (CDT),34.70753245568537,1091
29.951818,-97.433235,Sand Hills Rd,Sand Hills Rd,Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),1.5184984467515883,1092
29.951818,-97.433235,,,Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),43.39285102627001,1093
29.917456,-97.406647,Red Rock Ranch Rd,Red Rock Ranch Rd,Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),2.284188038784071,1094
29.917456,-97.406647,Simpson Ln,Simpson Ln,Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),Mon Jul 16 2018 12:40:40 GMT-0500 (CDT),25.490481849563878,1095
30.010195,-97.151398,NE 8th St,NE 8th St,Mon Jul 16 2018 12:40:41 GMT-0500 (CDT),Mon Jul 16 2018 12:40:41 GMT-0500 (CDT),0.21419916430124292,1096
30.010195,-97.151398,Mills St,Mills St,Mon Jul 16 2018 12:40:41 GMT-0500 (CDT),Mon Jul 16 2018 12:40:41 GMT-0500 (CDT),1.761835642417315,1097
30.061934,-97.101898,FM 2104,FM 2104,Mon Jul 16 2018 12:40:41 GMT-0500 (CDT),Mon Jul 16 2018 12:40:41 GMT-0500 (CDT),3.618354402031052,1098
29.934719,-97.458839,Bateman Rd,Bateman Rd,Mon Jul 16 2018 12:40:42 GMT-0500 (CDT),Mon Jul 16 2018 12:40:42 GMT-0500 (CDT),4.502098467950934,1099
30.123293,-97.598267,Jacobson Rd,Jacobson Rd,Mon Jul 16 2018 12:40:42 GMT-0500 (CDT),Mon Jul 16 2018 12:40:42 GMT-0500 (CDT),5.731231230020786,1100
30.187729,-97.208893,Cardinal Ln,"Cardinal Ln,CR-133",Mon Jul 16 2018 12:40:43 GMT-0500 (CDT),Mon Jul 16 2018 12:40:43 GMT-0500 (CDT),7.137004289864737,1101
30.10952,-97.309715,Pine St,Pine St,Mon Jul 16 2018 12:40:43 GMT-0500 (CDT),Mon Jul 16 2018 12:40:43 GMT-0500 (CDT),1.761788442881107,1102
30.10952,-97.309715,,,Mon Jul 16 2018 12:40:43 GMT-0500 (CDT),Mon Jul 16 2018 12:40:43 GMT-0500 (CDT),49.6143163562241,1103
29.997864,-97.134712,Loop 230,Loop 230,Mon Jul 16 2018 12:40:44 GMT-0500 (CDT),Mon Jul 16 2018 12:40:44 GMT-0500 (CDT),0.18899734319502087,1104
29.997864,-97.134712,Hill Rd,"Hill Rd,CR-321",Mon Jul 16 2018 12:40:44 GMT-0500 (CDT),Mon Jul 16 2018 12:40:44 GMT-0500 (CDT),0.2214040124768472,1105
30.090956,-97.318756,Lamaloa Ln,Lamaloa Ln,Mon Jul 16 2018 12:40:44 GMT-0500 (CDT),Mon Jul 16 2018 12:40:44 GMT-0500 (CDT),0.6137279080742385,1106
30.008085,-97.162231,Cleveland St,Cleveland St,Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),0.5485537479789993,1107
30.008085,-97.162231,NW 2nd St,NW 2nd St,Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),48.427596286306205,1108
30.00868,-97.16468,Gazley St,"Gazley St,SH-95",Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),1.3823785425434219,1109
30.00868,-97.16468,NW 1st St,NW 1st St,Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),4.453443913750082,1110
30.00868,-97.16468,,,Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),16.099516552986138,1111
30.00868,-97.16468,4th Ave,4th Ave,Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),Mon Jul 16 2018 12:40:45 GMT-0500 (CDT),40.76628134872839,1112
30.200489,-97.434471,FM 969,FM 969,Mon Jul 16 2018 12:40:46 GMT-0500 (CDT),Mon Jul 16 2018 12:40:46 GMT-0500 (CDT),5.982579258412708,1113
30.200489,-97.434471,,,Mon Jul 16 2018 12:40:46 GMT-0500 (CDT),Mon Jul 16 2018 12:40:46 GMT-0500 (CDT),6.664340364921403,1114
30.182495,-97.170166,SH-21,SH-21,Mon Jul 16 2018 12:40:46 GMT-0500 (CDT),Mon Jul 16 2018 12:40:46 GMT-0500 (CDT),2.9151211519416957,1115
30.238482,-97.428207,FM 1704,FM 1704,Mon Jul 16 2018 12:40:47 GMT-0500 (CDT),Mon Jul 16 2018 12:40:47 GMT-0500 (CDT),6.35641247431407,1116
30.321922,-97.35791,SH-95,SH-95,Mon Jul 16 2018 12:40:48 GMT-0500 (CDT),Mon Jul 16 2018 12:40:48 GMT-0500 (CDT),7.096237459200386,1117
29.93886,-97.321266,FM 535,FM 535,Mon Jul 16 2018 12:40:48 GMT-0500 (CDT),Mon Jul 16 2018 12:40:48 GMT-0500 (CDT),8.724201148220969,1118
30.092615,-97.367714,Shiloh Rd,"Shiloh Rd,CR-82",Mon Jul 16 2018 12:40:49 GMT-0500 (CDT),Mon Jul 16 2018 12:40:49 GMT-0500 (CDT),7.649719188853977,1119
30.045609,-97.379707,Lone Star Rd,"Lone Star Rd,CR-342",Mon Jul 16 2018 12:40:49 GMT-0500 (CDT),Mon Jul 16 2018 12:40:49 GMT-0500 (CDT),3.5006649611005978,1120
30.076195,-97.262566,McAllister Rd,"McAllister Rd,CR-191",Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),2.9862394548092985,1121
30.049154,-97.188927,SH-71 W,"SH-71 W,SH-95 N",Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),7.218917696591337,1122
30.049154,-97.188927,Kellar Rd,"Kellar Rd,CR-427",Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),8.099310394479351,1123
30.049154,-97.188927,,,Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),9.943736651639362,1124
30.049154,-97.188927,SH-71 E,"SH-71 E,SH-95 S",Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),Mon Jul 16 2018 12:40:50 GMT-0500 (CDT),37.88648048716939,1125
30.069399,-97.569672,FM 812,FM 812,Mon Jul 16 2018 12:40:51 GMT-0500 (CDT),Mon Jul 16 2018 12:40:51 GMT-0500 (CDT),3.2016975988384253,1126
30.069399,-97.569672,,,Mon Jul 16 2018 12:40:51 GMT-0500 (CDT),Mon Jul 16 2018 12:40:51 GMT-0500 (CDT),49.37501381187232,1127
30.131464,-97.320747,N Main St,"N Main St,Old McDade Rd",Mon Jul 16 2018 12:40:51 GMT-0500 (CDT),Mon Jul 16 2018 12:40:51 GMT-0500 (CDT),0.36426185441059594,1128
30.152042,-97.329903,Smith Rd,"Smith Rd,CR-418",Mon Jul 16 2018 12:40:52 GMT-0500 (CDT),Mon Jul 16 2018 12:40:52 GMT-0500 (CDT),0.37274328078329366,1129
30.152042,-97.329903,Sayers Rd,"Sayers Rd,CR-157",Mon Jul 16 2018 12:40:52 GMT-0500 (CDT),Mon Jul 16 2018 12:40:52 GMT-0500 (CDT),6.716464391806773,1130
30.15362,-97.321091,B J Mayes Rd,"B J Mayes Rd,CR-45",Mon Jul 16 2018 12:40:52 GMT-0500 (CDT),Mon Jul 16 2018 12:40:52 GMT-0500 (CDT),0.2805363467892096,1131
30.109968,-97.373215,,,Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),20.818616962761585,1132
30.109968,-97.373215,FM 20,FM 20,Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),20.895556090745604,1133
30.004057,-97.43325,,,Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),1.0014494094394664,1134
30.004057,-97.43325,FM 20,FM 20,Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),17.976743190949517,1135
30.004057,-97.43325,FM 535,FM 535,Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),Mon Jul 16 2018 12:40:53 GMT-0500 (CDT),35.47185115971848,1136
30.028053,-97.426445,FM 20,FM 20,Mon Jul 16 2018 12:40:54 GMT-0500 (CDT),Mon Jul 16 2018 12:40:54 GMT-0500 (CDT),1.6984362571219458,1137
30.103542,-97.498566,Jenkins Rd,"Jenkins Rd,CR-247",Mon Jul 16 2018 12:40:54 GMT-0500 (CDT),Mon Jul 16 2018 12:40:54 GMT-0500 (CDT),1.1498281223953768,1138
30.110912,-97.195282,Gotier Trace Rd,"Gotier Trace Rd,CR-146",Mon Jul 16 2018 12:40:55 GMT-0500 (CDT),Mon Jul 16 2018 12:40:55 GMT-0500 (CDT),2.8289015098774963,1139
30.076603,-97.357605,Lower Red Rock Rd,"Lower Red Rock Rd,CR-108",Mon Jul 16 2018 12:40:55 GMT-0500 (CDT),Mon Jul 16 2018 12:40:55 GMT-0500 (CDT),11.994351706254328,1140
30.076603,-97.357605,SH-304,SH-304,Mon Jul 16 2018 12:40:55 GMT-0500 (CDT),Mon Jul 16 2018 12:40:55 GMT-0500 (CDT),22.33781412859467,1141
